noticia,data_hora,neutro_dia,dia,neutro_semana,semana,neutro_mes,mes,std_var_1d,std_var_7d,std_var_30d,volatilidade_momento,preco_ref,preco_1d,preco_7d,preco_30d
"Mesmo após exportação expressiva, clima volta ao radar e café tem novas altas",2024-06-12 16:51:00,1,0,0,1,0,1,-1.387262902462014,9.856078586449785,26.694484819640067,0.0034272299295670843,234.02,232.91,242.06,256.44
"Após dados de exportação do Brasil, café volta a operar com desvalorização em NY e Londres",2024-06-12 09:44:00,0,1,0,1,0,1,11.494615776496692,12.39724432973465,36.88150390196752,0.003007723395021967,227.42,235.42,236.06,254.1
Café/Cepea: Indicador do robusta bate novo recorde,2024-06-12 07:07:00,0,1,0,1,0,1,8.551713645900724,8.81141351281287,35.11568249765773,0.0027780330896606505,230.02,235.55,235.72,253.59
"Colheita de café do ES vai a 40%; Sul de MG já colheu ao menos 20%, diz Cepea",2024-06-11 17:52:00,0,1,0,1,0,1,8.551713645900724,8.81141351281287,35.11568249765773,0.0027780330896606505,230.02,235.55,235.72,253.59
Cooxupé está entre os principais fornecedores de café no ranking da SA+ Varejo,2024-06-11 10:40:00,0,0,0,1,0,1,-7.413676013759282,5.548475541372832,38.48267189927571,0.0029697146075922825,230.53,225.51,234.36,258.44
"Café: Depois de muita volatilidade, NY e Londres operam com estabilidade",2024-06-11 09:27:00,0,0,0,1,0,1,-3.307667921921153,9.406148319120248,39.52124607982483,0.002981222513105431,230.32,228.06,236.87,259.12
Safra brasileira volta a pesar e café encerra com desvalorização em NY,2024-06-10 16:55:00,0,0,0,1,0,1,-9.501585569888947,6.397352352007108,40.12158830124246,0.0028827436063865643,233.17,226.87,237.51,261.76
Café: Dinâmica dos preços em meio a números mistos do USDA para as safras do Vietnã e do Brasil,2024-06-10 14:54:00,0,0,0,1,0,1,-3.9278834008835166,5.503346907826928,31.150468930695446,0.0029086248118584766,232.4,229.76,236.15,254.44
"Exportações de café do Vietnã caem 5,8% de janeiro a maio, diz alfândega",2024-06-10 13:41:00,0,0,0,1,0,1,-2.4739053595106584,5.404631886522634,28.436090764846508,0.002986274142977799,232.32,230.61,236.1,252.91
Expocafé 2024: Um sucesso que superou expectativas,2024-06-10 11:39:00,1,0,0,1,0,1,-1.1542437516699882,3.9732681160354475,30.887099614596835,0.0030254096611035965,232.36,231.55,235.17,255.12
Assessora da CNA é homenageada com troféu Mulher Inspiração da Cafeicultura Brasileira 2024,2024-06-10 10:01:00,1,0,0,1,0,1,-1.154700595572852,5.9963159313283025,32.627735812143534,0.002878840166421702,232.02,231.25,236.06,254.87
"Com colheita andando bem no Brasil, café abre o dia com variações técnicas",2024-06-10 09:18:00,0,0,0,0,0,1,-7.699580701872459,-3.291337478624221,28.352294141978266,0.002907218462620843,236.27,231.04,234.02,256.57
"Em semana marcada por muita instabilidade, café termina com pressão da colheita brasileira",2024-06-07 17:11:00,1,1,1,0,0,1,0.2537588401479575,-0.38845879490487545,13.819116619014363,0.0028637332141536933,233.85,234.02,233.59,243.29
ABIC emite nota de posicionamento sobre MP 1.227,2024-06-07 11:23:00,1,0,0,0,0,1,-1.5932984993604187,-3.8950077836934613,11.605668500008827,0.002943227726463337,235.12,234.02,232.44,243.29
Café solúvel: Abics manifesta repúdio e indignação com MP nº 1.227​,2024-06-07 10:04:00,1,0,0,0,0,1,-1.1659762781628404,-2.0322672727111435,11.94309719534165,0.0029634104738016005,234.83,234.02,233.42,243.29
"Café: Mantendo volatilidade esperada, mercado volta a recuar mais de 2%",2024-06-07 09:53:00,0,0,0,0,0,1,-3.1053014601262463,-4.82045636795316,9.964428814627054,0.002972331089973573,236.19,234.02,232.83,243.29
CCCV emite nota de repudio à MP Nº 1.227/24,2024-06-06 13:37:00,0,0,0,0,1,1,-12.736029993513746,-9.683395044681136,1.0124506810195744,0.0030902575469176747,242.53,233.17,235.38,243.29
Arábica volta a subir e se aproxima de 240 cents/lbp em Nova York,2024-06-06 09:43:00,0,0,0,0,0,0,-11.668731118753614,-13.591232873402893,-4.140234742854899,0.003479314458163885,246.82,237.0,235.42,243.29
Governo Federal fecha acordo para promoção do café brasileiro na maior rede de cafeterias da China,2024-06-06 07:47:00,1,0,0,0,0,1,-0.9754231310465181,-8.779969279927489,3.0919808510329134,0.002723305094894663,241.25,240.61,235.55,243.29
"Direções opostas: Arábica recua mais de 100 pontos, mas robusta avança com preocupação com Vietnã",2024-06-05 16:31:00,1,0,0,0,0,1,-0.9754231310465181,-8.779969279927489,3.0919808510329134,0.002723305094894663,241.25,240.61,235.55,243.29
Produção de café colombiano sobe 39% em maio,2024-06-05 15:19:00,1,1,0,0,0,0,1.672404021259217,-11.349821544294247,-2.895821170012236,0.0027429130370617517,241.42,242.53,234.02,239.51
Cecafé repudia edição do Governo Federal na MP nº 1.227,2024-06-05 13:36:00,0,1,0,0,1,0,3.187379668447615,-7.763349675808111,-1.7326457878723478,0.0027675433499176057,240.4,242.53,235.29,239.25
Mapeamento de qualidade vai identificar cafés especiais produzidos por cafeicultores do Cerrado Mineiro,2024-06-05 09:28:00,0,1,0,0,1,1,8.922771013577183,-17.17758434205376,1.0249588434233987,0.0029634646109699503,239.97,246.4,228.06,240.7
"Café tem ajustes em Nova York e Londres, mas volatilidade deve ser mantida",2024-06-05 09:01:00,0,1,0,0,0,1,10.777083364191187,-17.266591916098726,2.307732708135459,0.002925813267759929,239.12,246.78,227.34,240.74
"Café/Cepea: Preços oscilam em maio, mas balanço é de alta",2024-06-05 07:18:00,0,1,0,0,1,0,9.38299791787451,-20.88962372911582,-0.6174342427867318,0.0028923339197188622,241.0,247.63,226.87,240.57
"Cecafé se reúne com representantes da Praticagem de São Paulo, em Santos",2024-06-04 14:29:00,1,1,0,0,0,0,1.7161578981297656,-13.942367685293679,-5.899904935842582,0.0029107014647133706,239.63,240.83,230.1,235.55
Mercado ainda nervoso com oferta faz café avançar mais de 2% em Nova York,2024-06-04 11:46:00,1,0,0,0,0,0,-1.8355579958186188,-9.463310021995634,-7.0780524150617135,0.0031123999770607614,240.49,239.12,233.51,235.25
"São Paulo Coffee Festival traz para o público novas experiências sensoriais, gastronômicas e culturais",2024-06-04 09:38:00,0,1,0,0,0,0,3.6043293598121147,-6.213888829450906,-2.7165190740611322,0.0031270843739156016,236.44,239.12,231.89,234.44
Regiões Produtoras de Café do Brasil com Indicação Geográfica fundam Instituto para promoção e desenvolvimento das Regiões,2024-06-04 09:36:00,0,1,0,0,0,0,3.6043293598121147,-6.213888829450906,-2.7165190740611322,0.0031270843739156016,236.44,239.12,231.89,234.44
"Após explosão e dados do USDA, café tem apenas ajustes em Nova York e Londres",2024-06-04 09:24:00,0,1,0,0,1,0,5.886907428528028,-7.110111427855361,-1.2662048468249925,0.00315797566183888,235.55,239.97,230.32,234.61
"Brasil líder no conilon: Se clima ajudar, produção pode ultrapassar Vietnã até 2027",2024-06-03 18:29:00,0,1,0,0,1,1,7.934866113962804,-3.930573772279752,1.570774772585603,0.0029919364599640588,233.51,239.12,230.78,234.61
Café tem mais um dia de preocupação com oferta e ganhou mais de US$ 100 por tonelada no robusta,2024-06-03 18:13:00,0,1,0,0,1,1,7.934866113962804,-3.930573772279752,1.570774772585603,0.0029919364599640588,233.51,239.12,230.78,234.61
"USDA estima safra de café do Brasil em 69,9 milhões de sacas",2024-06-03 17:29:00,0,1,0,0,1,1,7.934866113962804,-3.930573772279752,1.570774772585603,0.0029919364599640588,233.51,239.12,230.78,234.61
Hedgepoint analisa fluxo comercial global do café pela perspectiva da União Europeia,2024-06-03 15:44:00,0,1,1,0,1,0,9.457769824171601,-1.1997593969231928,-1.8083634502954922,0.003032925217541242,234.02,240.83,233.17,232.74
Prêmio Ernesto Illy de Qualidade Sustentável do Café para Espresso abre inscrições para sua 34ª edição,2024-06-03 14:43:00,0,1,0,0,1,0,9.323947497486706,-2.257974167114576,-1.3082716946459643,0.0030764553971547653,234.02,240.83,232.4,233.08
Ásia e Oceania têm produção de cafés estimada em 50 milhões de sacas que equivalem a 28% da safra mundial de 2023-2024,2024-06-03 14:39:00,0,1,0,0,1,0,9.278416518960901,-2.2469479603129576,-1.3018831032847515,0.003091552156859097,234.02,240.83,232.4,233.08
"Conilon: Preços recordes no físico e em Londres, mas produtor vive momento de frustração de safra",2024-06-03 11:38:00,0,1,1,0,0,1,8.927608872984564,-0.6784424779356261,3.173442251926346,0.0034879240602912636,232.7,240.06,232.15,235.29
"Repleto de incertezas, mercado do café volta a avançar mais de 3% para o robusta",2024-06-03 09:36:00,0,1,1,1,1,0,2.044614298857546,0.5592320568591705,-0.28556620681100026,0.003878640065388477,234.87,236.74,235.38,234.61
Semana agitada: Arábica recua quase 5% só nesta 6ª e finaliza mais próximo de 220 cents/lbp,2024-05-31 17:12:00,0,1,0,1,0,1,11.239624285133914,10.155761481877144,9.129046972868641,0.0028342488292203444,227.38,234.74,234.02,233.34
"Café: Com colheita avançando bem e ajustes nos preços, arábica perde mais de mil pontos",2024-05-31 12:01:00,0,1,0,1,0,1,8.058803276930487,6.951525130758258,5.9026298879589225,0.0027743136553226018,229.55,234.74,234.02,233.34
"Colheita de café 24/25 do Brasil alcança 21%, diz Safras & Mercado",2024-05-31 09:43:00,1,1,0,1,1,0,1.60472998794464,5.002076544595553,-0.5162669289452719,0.0028203253048752213,233.68,234.74,237.0,233.34
Café: Volatilidade é mantida e arábica volta a ser negociado abaixo de 230 cents/lbp,2024-05-31 09:29:00,0,0,0,1,0,0,-2.163050910564057,2.332578049854219,-4.323654254943592,0.002768625389675472,236.15,234.74,237.68,233.34
Cotação do café arábica finaliza a sessão desta 5ª feira com avanços na Bolsa de NY,2024-05-30 15:26:00,0,0,0,1,0,0,-15.458752565587885,7.617759339911608,-6.451340454631237,0.002745648068073259,237.51,227.64,242.53,233.34
Café: Cotações futuras iniciam sessão desta 5ª feira com leves ganhos em Nova York,2024-05-30 08:29:00,1,1,0,1,0,0,1.6829149140458333,15.19712933019986,-6.451340454631237,0.002745648068073259,237.51,238.61,247.63,233.34
"Em dia de mercado nervoso, robusta chega a ganhar 6%, mas bolsas finalizam apenas com ajustes",2024-05-29 16:39:00,1,1,0,1,0,0,1.6829149140458333,15.19712933019986,-6.451340454631237,0.002745648068073259,237.51,238.61,247.63,233.34
Adoção de práticas sustentáveis otimiza balanço de CO2 no café conilon capixaba,2024-05-29 15:32:00,1,1,0,1,0,0,0.51248006374362,4.154083363830774,-2.315246699054754,0.0027824213823261635,238.27,238.61,241.04,236.74
"Produção dos Cafés do Brasil no ano-cafeeiro ocupa área de 1,9 milhão de hectares",2024-05-29 13:14:00,0,0,1,1,0,0,-3.25154017603581,0.1166123623838514,-8.290493016028156,0.0028481488639022744,240.83,238.61,240.91,235.21
Preços internos no Vietnã voltam a explodir e refletem nas bolsas; robusta avança quase 6%,2024-05-29 12:41:00,0,0,0,0,0,0,-6.320848439169513,-2.2947810327612146,-12.998391943840216,0.0028256625046598426,242.91,238.61,241.34,234.15
"Café: Após explosão nos preços, bolsas têm ajustes negativos nos preços",2024-05-29 09:33:00,1,1,1,1,0,0,0.5061240142727723,0.9521054775396217,-6.843513290033864,0.002817363822234336,238.27,238.61,238.91,233.72
Café/Cepea: Condições produtivas no Vietnã elevam preços no Brasil,2024-05-29 07:17:00,1,1,1,1,0,0,0.4997540127130778,1.2480514099979827,-8.486119247820584,0.002853274713363415,238.27,238.61,239.12,232.57
"Apoio do Governo de MT a produtores favorece crescimento da produção de café no Estado, aponta Conab",2024-05-28 18:02:00,1,1,1,1,0,0,0.4997540127130778,1.2480514099979827,-8.486119247820584,0.002853274713363415,238.27,238.61,239.12,232.57
Espírito Santo exporta 636 mil sacas de café em abril,2024-05-28 11:26:00,0,1,0,1,1,1,7.144743218930693,6.809344694582947,0.28773963046932477,0.003086404001400779,236.36,241.63,241.38,236.57
"Conab surpreende, em meio a desafios climáticos enfrentados por produtores de café no Brasil",2024-05-28 10:31:00,0,1,1,1,1,0,4.352575458923949,0.7473835945613452,-0.8563248393731522,0.0031675371475708954,236.27,239.55,236.83,235.63
"Com Vietnã e Brasil no radar, café retoma negócios avançando mais de 4% em Nova York",2024-05-28 09:35:00,0,1,0,1,0,1,4.521990038054201,2.1591832924921643,3.646132747255215,0.0032630719820273407,234.78,238.27,236.44,237.59
Comissão de Café da CNA cumpre agenda em Brasília,2024-05-27 16:17:00,0,1,0,1,0,1,13.374863069970939,6.640108362627779,7.8527537611133775,0.0029963350677302283,228.91,238.27,233.51,234.36
"Principal feira de cafés especiais da Austrália deve render US$ 14,5 milhões ao Brasil",2024-05-27 15:10:00,0,1,0,1,0,1,16.867333233049298,9.740629476633941,8.848726762483158,0.002878313706051118,227.55,238.87,234.02,233.42
Evento marca início da colheita do café arábica no Espírito Santo,2024-05-27 14:58:00,0,1,0,1,0,1,16.867333233049298,9.740629476633941,8.848726762483158,0.002878313706051118,227.55,238.87,234.02,233.42
Gigante da indústria amplia aposta nos cafés especiais com novo centro e foca no relacionamento direto com o produtor,2024-05-27 14:08:00,0,1,0,1,0,1,16.247314597752844,11.24303293702303,9.117807432035654,0.00291393246937419,227.3,238.32,234.87,233.42
Café robusta da ICE sobe 11% na semana,2024-05-24 17:15:00,0,1,0,1,0,1,3.2301109925457374,10.784967269542399,21.54532950168848,0.002884433807896644,227.55,229.68,234.74,242.14
"No Dia Nacional do Café, Secretaria de Agricultura anuncia nova edição do concurso para eleger os melhores grãos do Estado",2024-05-24 15:14:00,0,1,1,0,0,1,3.0688301628972066,-0.06165120005111588,21.605894415207736,0.0028499138130894147,227.68,229.68,227.64,242.14
Região do Cerrado Mineiro tem maior área de cafeicultura regenerativa do Brasil,2024-05-24 11:12:00,0,1,0,1,0,1,8.982874338363938,11.529546302358773,26.41002272571933,0.0030314216814218854,223.51,229.68,231.46,242.14
Café: NY e Londres têm leves altas nas cotações na manhã desta sexta-feira (24),2024-05-24 09:25:00,0,1,0,1,0,1,6.699197219249063,15.739275247959238,23.890552261896467,0.003073000082642132,225.0,229.68,236.15,242.14
"Colheita de café 24/25 do Brasil atinge 15%, diz Safras & Mercado",2024-05-24 08:03:00,0,1,0,1,0,1,9.578817847002922,22.11007064781865,26.934750308457087,0.0030438603966749587,223.08,229.68,238.61,242.14
"CMN define R$6,9 bilhões para financiamentos do Funcafé",2024-05-23 18:49:00,0,1,0,1,0,1,9.578817847002922,22.11007064781865,26.934750308457087,0.0030438603966749587,223.08,229.68,238.61,242.14
Conab eleva previsão de safra de café do Brasil; produtores citam grãos miúdos,2024-05-23 16:59:00,0,1,0,1,0,1,9.578817847002922,22.11007064781865,26.934750308457087,0.0030438603966749587,223.08,229.68,238.61,242.14
"Atual estimativa traz produção de café em 58,81 milhões de sacas na safra 2024, aponta Conab",2024-05-23 09:11:00,0,1,0,1,0,1,6.297307487027673,22.08611001003253,26.274648876202193,0.003506151384740623,220.83,225.76,238.61,242.14
"Após altas no dia anterior, café abre a quarta-feira (23) com correções em Londres e NY",2024-05-23 09:09:00,0,1,0,1,0,1,5.986923190398125,22.619649189155023,26.804050062690347,0.0035096186501970992,220.4,225.08,238.61,242.14
Brasil deve fechar 2023/24 com exportação recorde de café,2024-05-22 15:25:00,0,0,0,1,0,1,-2.53778993062764,18.054012889099624,10.682818735199177,0.0027415790549680536,226.44,224.87,237.93,233.17
"Cooxupé vê alta da safra de café do Brasil em 2025, grãos miúdos recém-colhidos em 2024",2024-05-22 15:01:00,0,0,0,1,0,1,-2.53778993062764,18.054012889099624,10.682818735199177,0.0027415790549680536,226.44,224.87,237.93,233.17
Faturamento bruto dos Cafés do Brasil estimado para o ano-cafeeiro 2024 totaliza R$ 61 bilhões,2024-05-22 12:45:00,1,1,0,1,0,1,0.524913452020383,25.239920653424,10.756247060117035,0.00285832906255226,226.44,226.78,243.38,233.51
Dia Nacional do Café: ABIC divulga dados quadrimestrais de consumo de café no Brasil,2024-05-22 11:24:00,1,0,0,1,0,1,-0.5268875507255314,24.483135213287408,23.065761577183792,0.0028718251219800677,224.87,224.53,241.25,240.27
Café/Cepea: Ritmo lento de colheita limita oferta no spot; preços reagem,2024-05-22 07:49:00,0,0,0,1,0,1,-5.5304141644330125,20.002960289773437,21.233587756850916,0.0028936730443547597,224.87,221.3,238.27,239.12
24º Seminário Internacional do Café começa em Santos,2024-05-22 07:42:00,0,0,0,1,0,1,-5.5304141644330125,20.002960289773437,21.233587756850916,0.0028936730443547597,224.87,221.3,238.27,239.12
"Com Ásia enfrentando problemas, robusta volta a ganhar US$ 80 por tonelada",2024-05-22 07:40:00,0,0,0,1,0,1,-5.5304141644330125,20.002960289773437,21.233587756850916,0.0028936730443547597,224.87,221.3,238.27,239.12
Robusta ganha mais de 6% e arábica mais de mil pontos com foco na oferta global,2024-05-21 15:29:00,0,1,0,1,0,1,3.186327321845772,20.806724007299113,21.16159672194232,0.002947668391089819,224.66,226.78,238.87,239.12
"Com preocupações na oferta, robusta ganha mais de US$ 80 por tonelada",2024-05-21 09:39:00,0,1,0,1,0,1,13.945038453702331,26.681174517143234,37.90709100307924,0.0030536061818240505,217.0,226.44,235.42,243.63
"Café: Mercado tem direções opostas, com arábica registrando leves altas e robusta baixas",2024-05-20 17:17:00,0,1,0,1,0,1,15.756144454580184,27.503607781182133,41.90941696120943,0.002889780558380578,214.45,224.44,232.19,242.06
Café: Estoques e demanda japoneses se recuperam à medida que as exportações brasileiras avançam,2024-05-20 15:32:00,0,1,0,1,0,1,17.226987576468215,24.289221270099922,33.572223509072955,0.00291400599124019,214.06,225.08,229.76,236.06
"Produção de café da Indonésia deve se recuperar em 2024/25, diz USDA",2024-05-20 14:29:00,0,1,0,1,0,1,17.065012636452657,20.880917572810166,33.8177716189365,0.0029105951964395107,213.85,224.74,227.25,235.97
Cecafé promove sustentabilidade e qualidade dos cafés do Brasil na China,2024-05-20 14:25:00,0,1,0,1,0,1,17.065012636452657,20.82043747070198,33.8177716189365,0.0029105951964395107,213.85,224.74,227.21,235.97
"Café: Monitorando clima nas origens, bolsas têm ajustes nos preços nesta 2ª feira",2024-05-20 09:29:00,0,1,0,1,0,1,11.353099840336903,25.274455639962774,37.90996045807081,0.002896119105560496,211.21,218.27,227.25,235.72
Volume de chuva no Vietnã ainda é abaixo do esperado e robusta ganha quase US$ 100 por tonelada,2024-05-17 17:06:00,1,0,0,1,0,1,-1.1028004650661163,27.018638141606402,32.82180998798329,0.0029088240797705274,212.32,211.64,229.68,233.59
"Exportações dos Cafés do Brasil atingem 16,24 milhões de sacas no primeiro quadrimestre de 2024",2024-05-17 11:48:00,0,1,0,1,0,1,5.167583823708286,22.620259970359967,36.19420322925675,0.0031805180736196492,208.19,211.64,223.72,233.59
Preocupação com oferta volta ao radar e robusta ganha mais de US$ 60 por tonelada,2024-05-17 09:26:00,0,1,0,1,0,1,4.325872026210673,19.899973846210973,32.7928260576275,0.0034665009706960088,208.49,211.64,223.38,233.59
"Paraná pode produzir até 750 mil sacas de café em 2024, aponta boletim",2024-05-17 08:10:00,0,1,0,1,0,1,14.171872107051618,35.75714441802584,49.300499469725935,0.0028091255249989566,203.38,211.64,224.87,233.59
"Seminário do Café, promovido pela ABIC, reúne industrial, varejo e poder público",2024-05-16 17:07:00,0,1,0,1,0,1,14.171872107051618,35.75714441802584,49.300499469725935,0.0028091255249989566,203.38,211.64,224.87,233.59
Presidente da Cooxupé abordará estoque e necessidades do mercado de café em Seminário Internacional,2024-05-16 11:31:00,0,1,0,1,0,1,6.227644134373795,31.961938382152308,43.81011142533978,0.0029711701401381805,205.08,208.91,225.51,233.59
"Café especial: World of Coffee Busan pode render US$ 3,3 milhões ao Brasil",2024-05-16 11:10:00,0,1,0,1,0,1,5.743651804335341,28.746540337480358,43.44252232867395,0.0029772371987868947,205.25,208.79,223.59,233.59
"Café: Safra 24 traz desafios com peneira mais baixa, mas é o momento do produtor arrumar a casa",2024-05-16 10:45:00,0,1,0,1,0,1,6.704455768975085,29.031095890980243,44.42718337301233,0.0030134714688145933,204.32,208.49,223.0,233.59
"Enquanto monitora Brasil e Vietnã, café tem leves baixas nesta 5ª feira",2024-05-16 10:05:00,0,1,0,1,0,1,6.784915752888931,27.769055912769396,43.16925101920431,0.003024316141646932,205.0,209.25,222.96,233.59
Programa Certifica Minas Café é apresentado à comitiva da União Europeia,2024-05-15 17:31:00,0,1,0,1,0,1,6.731701359456579,26.979671668743233,45.20090689187813,0.0029662201327036665,204.28,208.4,221.3,233.59
Perdas moderadas para o café em Londres e NY fecham esta quarta-feira (15),2024-05-15 16:30:00,0,1,0,1,0,1,6.731701359456579,26.979671668743233,45.20090689187813,0.0029662201327036665,204.28,208.4,221.3,233.59
Volatilidade é mantida e arábica volta a ser negociado abaixo de 200 cents/lbp,2024-05-15 10:05:00,1,1,0,1,0,1,0.309589519938536,31.256441586561184,40.396473142981236,0.0033215855578117405,204.11,204.32,226.44,233.42
Colheita do café conilon começa em 2024 em todo o Estado capixaba,2024-05-15 09:09:00,0,1,0,1,0,1,3.752586672436769,29.34146903680354,37.18570870876138,0.00348569587027653,203.55,206.23,225.47,231.72
Café/Cepea: Produtores voltam atenções à colheita,2024-05-15 07:08:00,0,0,0,1,0,1,-4.411005634476147,26.216739479004275,38.40465601623015,0.003039379360319804,207.25,204.49,224.44,232.91
"Café: Com suporte na falta de chuvas no BR e Vietnã, preços voltam a subir em NY e Londres",2024-05-14 17:01:00,0,0,0,1,0,1,-4.411005634476147,26.216739479004275,38.40465601623015,0.003039379360319804,207.25,204.49,224.44,232.91
"Com crise logística e climática atingindo todas origens, Brasil amplia venda de cafés para países produtores",2024-05-14 11:36:00,0,1,0,1,0,1,3.748448708449324,32.21985994471716,50.454481978774375,0.003068395790793619,202.28,204.62,223.3,236.15
"Mesmo após dados de exportação, café tem ajustes positivos nos preços",2024-05-14 09:31:00,1,1,0,1,0,1,0.49162802754743357,22.08001555644436,49.03050970438967,0.00300259586737094,203.08,203.38,217.0,235.29
"Com mercado monitorando chuvas no Vietnã,  preço do robusta já recuou mais de 15% em maio",2024-05-13 15:58:00,0,1,0,1,0,1,9.345985844282234,21.214633484959737,51.92984781694585,0.0030295794664263243,201.26,207.04,214.62,235.55
Café: Entenda possíveis consequências do La Niña sobre o mercado internacional,2024-05-13 13:05:00,1,1,0,1,0,1,1.8153632020200428,16.113850546334092,45.29222596424756,0.003219083518100578,203.04,204.23,213.85,234.91
Vale do Paraíba se mobiliza para obter a Indicação Geográfica para o café local,2024-05-13 13:00:00,1,1,0,1,0,1,1.731675136585193,15.479571819201947,45.25994061037546,0.003224390474455699,203.6,204.74,214.02,235.59
"Capital de giro do Funcafé alcança marca histórica de R$ 1,01 bi",2024-05-13 11:15:00,0,0,0,1,0,1,-10.282823884608732,7.947026844570254,30.13216602832244,0.0029479729251099,207.98,201.77,212.91,227.3
Nestlé investirá R$1 Bi no setor de cafés até 2026 para fortalecer a presença B2B e B2C,2024-05-13 10:49:00,0,0,0,1,0,1,-7.295113433820885,3.1335526616327614,27.174136821286197,0.0029714760025438174,208.45,203.98,210.4,225.98
Unicamp: cientistas concluem sequenciamento genético do café arábica,2024-05-13 09:59:00,0,0,0,1,0,1,-8.999730027817881,4.612905517938189,29.66019020849735,0.0029475055642152865,208.19,202.74,211.04,227.21
"Café: Atento às principais origens, NY e Londres têm valorização",2024-05-13 09:33:00,0,0,1,0,0,1,-12.298993268914433,-0.9864483256089749,26.933400284543886,0.00288677322327416,211.0,203.64,210.4,228.06
"Café encerra semana apenas com ajustes nos preços, mas mantém foco no Vietnã e Brasil",2024-05-10 16:44:00,0,1,0,1,0,1,4.3352997734962395,8.20414936681753,45.08413381953246,0.0027255939840148506,206.96,209.42,211.64,234.02
Café arábica: Exportação da Colômbia para China avança mais de 200% nos últimos anos,2024-05-10 11:09:00,0,1,1,1,0,1,2.3423388548037787,1.2591818380128732,42.27160291218903,0.0027815382916118025,208.06,209.42,208.79,234.02
CNA participa da assinatura de adesão ao pacto sobre condições de trabalho na cafeicultura,2024-05-10 10:37:00,0,1,0,1,0,1,5.291818691266391,5.583537103010783,45.220561481293096,0.0027815746044285027,206.36,209.42,209.59,234.02
Café tem ajustes nos preços após valorização; volatilidade deve ser mantida no médio prazo,2024-05-10 09:49:00,0,1,0,1,0,1,7.510284052047968,6.704797797911465,48.193698541993435,0.0027299767810527453,205.17,209.42,208.96,234.02
ABIC realizará Encontro do Café na sede da Fiesp,2024-05-10 09:22:00,0,1,0,1,0,1,7.618743979803294,5.999533835744102,48.0250051691138,0.0027487021481927714,205.08,209.42,208.49,234.02
Café no México: Seca atinge sul do país e produtores esperam quebra de até 30%,2024-05-09 11:45:00,0,1,1,1,0,1,7.694723211962302,1.3944089764979872,47.71247176637428,0.0028363176010645446,204.4,208.91,205.21,234.02
"Café: Depois de ajustes, arábica volta a buscar 200 cents/lbp em NY",2024-05-09 09:43:00,1,1,1,0,0,1,0.720051756543177,0.0,45.380426595686224,0.0029088848382015945,205.08,205.51,205.08,234.02
"Monitorando clima nas principais origens, café tem apenas ajustes nesta 4ª feira",2024-05-08 16:52:00,0,1,0,1,0,1,3.482115649459067,2.017086114916971,52.00487016877091,0.0026984094176642987,203.38,205.3,204.49,234.02
CNA participa de reunião do CDPC que aprovou orçamento do Funcafé,2024-05-08 16:50:00,0,1,0,1,0,1,3.482115649459067,2.017086114916971,52.00487016877091,0.0026984094176642987,203.38,205.3,204.49,234.02
Produção de café da Colômbia salta 31% em abril,2024-05-08 15:13:00,0,1,1,1,0,1,3.845146742960838,0.7613687900228362,50.85045480985366,0.00270384399486166,203.81,205.94,204.23,233.85
"Café: Preços se alinham a commodities softs, enquanto mercado aguarda recuperação no Vietnã",2024-05-08 13:32:00,0,1,0,1,0,1,5.226905229432011,4.407560906114323,49.76471678805534,0.002782921322458841,203.38,206.36,205.89,233.59
"Café: Sem novidades e monitorando clima, bolsas têm apenas ajustes técnicos",2024-05-08 09:22:00,0,1,0,1,0,1,8.287189313427298,4.238277577727401,61.573340705972115,0.002779701854634621,200.83,205.51,203.21,238.32
Café/Cepea: Quedas deste início de mês anulam metade dos ganhos de abril,2024-05-08 07:32:00,0,1,0,1,0,1,7.89408577994262,2.785466718462531,62.998756244318166,0.002801564555854099,201.68,206.19,203.26,240.61
"Café tem leves altas em dia de recuperação, mas robusta perde mais de 4%",2024-05-07 16:43:00,0,1,0,1,0,1,7.89408577994262,2.785466718462531,62.998756244318166,0.002801564555854099,201.68,206.19,203.26,240.61
Entidades assinam pacto pelo trabalho decente na cafeicultura no Brasil,2024-05-07 13:57:00,0,1,0,1,0,1,3.0810090864407367,6.423692547569648,63.144571603763666,0.002867986020240878,201.68,203.47,205.43,241.72
Café: Londres retoma negócios acompanhando movimento de correção do arábica,2024-05-07 09:12:00,1,1,0,1,0,1,1.519209063813086,4.5384319783483384,76.43481282506055,0.0027918590021033364,199.98,200.83,202.53,247.55
"Após suporte no robusta, arábica tem mais um dia de forte correção e volta a ser negociado abaixo de 200 cents/lbp",2024-05-06 16:56:00,0,1,0,1,0,1,3.975161482862272,4.457514745232325,80.82180151114402,0.0026709484459173653,199.55,201.68,201.94,247.63
Colômbia: Lavouras de café têm alta incidência de broca,2024-05-06 11:22:00,0,0,0,1,0,1,-3.714494325790077,9.129909057981472,60.35972529353313,0.0027889947125107934,202.79,200.7,208.02,239.97
Colheita de café: entenda regras para contratação de safristas,2024-05-06 10:19:00,0,0,0,1,0,1,-4.789685060759291,8.093203786983965,57.34060470205755,0.0028087224378524132,203.55,200.83,208.23,239.12
Café: Arábica começa semana com baixas e mercado monitora clima nas origens,2024-05-06 09:25:00,0,0,0,1,0,1,-8.246801675221674,11.28906190323254,60.765028912836556,0.0027185365187917,203.43,198.92,209.77,239.97
